place_name,place_id,place_lat,place_lng,place_type
My Flat Design,8f92200adffcc92a45587597670bfe8e9fccfb23,-9.6614797,-35.7039883,furniture_store
Todeschini,dec81276b1a506c0234994736ed27438b01cf22e,-9.6623945,-35.7074827,furniture_store
House of Mattresses,c21650727dbffcd0a61cdc90cac6f2f97d425df0,-9.651051199999998,-35.7088784,furniture_store
Art's Móveis,eaa4aeb94b56c9095c2820936e7a9b19429e351e,-9.6532345,-35.7116024,furniture_store
Comoditá Móveis e Decorações,97c0a26a20dcf1e8e5903372ec100a9b68a74399,-9.653454499999999,-35.7123271,furniture_store
Móveis_maceio,157a17811e752ad24bf32602be5d575de5c64d47,-9.6619739,-35.7117336,furniture_store
BonSono - Jatiúca,ad816b6e7c909b9809dc0a6083c58fe0599eef2a,-9.6531862,-35.7132982,furniture_store
Renova Maceió,e2ccbc1149a4167c1d41c9f6d9849a629811d617,-9.6534757,-35.71369809999999,furniture_store
Jeanne Almeida Concept Home,a0db94ba4b519cd4fb2f161dca224756cbac1a03,-9.6535566,-35.7141316,furniture_store
VB Urban,c69b50d471f7f91205b7e9379e3c3c66ebd42675,-9.650860899999998,-35.7005406,furniture_store
Bontempo Maceió,96f289d957b853456315c1adfa98974bc3f94d92,-9.6625106,-35.7006411,furniture_store
RM Robson Móveis,d889da65969f6514c79394f63342f428299d573f,-9.6632904,-35.7117902,furniture_store
SONHARE JATIÚCA,dc81ac052ff310974f0f80179b7ac310c3793a9a,-9.6510526,-35.7139719,furniture_store
ATTO - MARCENARIA E MÓVEIS PLANEJADOS,17c199f498122d0dc4917629a0ab4c878ed9f58c,-9.650191999999997,-35.714826,furniture_store
Colchões Ortobom,f263806789f72e0c821aa194190e430d5a15e3ae,-9.649968999999999,-35.714815,furniture_store
Posto Ipiranga,20d9b19af5757b3f65b59bb79c1f1e82ff6d6271,-9.653023000000001,-35.7003924,gas_station
petrobras,7da5841c7602584583c9a66bb3ac61b66986d67c,-9.6498487,-35.7089492,gas_station
Posto Shell - Serv Autom Ponta Verde Ltda,d409408e16f178c11efb407379fdd00e7fd0ab69,-9.6559753,-35.6988395,gas_station
Posto Ponta Verde,c6efcc39798dc90715c252579387dcd50174e688,-9.655986999999998,-35.698768,gas_station
Loja Shell Select - POSTO SHELL - AUTO POSTO MILLENIUM LTDA,c76d7701e4aabc401fa5ae5c41bcf45526d28e42,-9.6536388,-35.7048607,gas_station
Posto Shell,56bce90dfcd4c2d86c16213028b3fa800efb980b,-9.653502699999999,-35.7050132,gas_station
Shell,7bde5a3005108dea4857224b2ac510d137a9f36b,-9.653500099999999,-35.70492039999999,gas_station
Posto Petrobras,0a18d0462b1667d1196f9acdcb1557e1c8028f20,-9.656934699999999,-35.7100644,gas_station
Posto Petrobras,5ec92a18967fbcf11472059e328371e98b4095c4,-9.661269599999999,-35.7059069,gas_station
Petrobras,2e5ea17756a27bceac155a0e3454fda454e324db,-9.651069999999997,-35.70526,gas_station
Auto Posto Amélia Rosa,97a26816a0349c2ac40f89442e44dbc0357fe113,-9.6509536,-35.7053201,gas_station
Br,e24673113510c738da00f58e5a0fb095f1a9a2b5,-9.650921,-35.7053603,gas_station
Pit Stop Serviços,9079e9b66164fca1acdf49717f425a9b6d01863e,-9.6620902,-35.7047072,gas_station
Posto Ipiranga,8eecf22106516e201dab6e0e43d791cb492a2c7c,-9.653224000000002,-35.7003333,gas_station
Comercial Lintz,35b4372e70690a696a73456a5ea330603f91b1f5,-9.651391799999999,-35.7118302,gas_station
Posto Pirâmide,1076348f3a5ddb202c7cfff6a77393732a4e220b,-9.662344599999999,-35.7015692,gas_station
Posto Petrobras,73acf946173bd2d4dea9f5d2ddb770460204cbec,-9.6623804,-35.7015445,gas_station
Taquarana AL,eebbd4830faed42560190d196df1e325fc764804,-9.648962599999997,-35.7012698,gas_station
Espaço Viver Ativo- EVA,e72bd18de94b59784427c233c91345fbb9b1167a,-9.6578926,-35.7066643,gym
Physio Pilates Studio,9effd82ede71b4608cf6f2b1d6494a81f0fd773e,-9.656497600000002,-35.7066164,gym
Academia Infantil Hora do Recreio Maceió,dc1d9dcc5df3ef43c1071a017bdd7d7f71f3cd4d,-9.656308000000001,-35.7040744,gym
Club Fisio+ Pilates,36839f972dd6040c1155e6c03db921230478fbf2,-9.660027399999999,-35.7056355,gym
The Pilates Studio® Brasil,21d36263c000e81782fc8faab206eda28be14dec,-9.6545294,-35.7024809,gym
A.D.A.P.T.S. Reabilitação Integrada,e79314a090ad2c0353aa3834cd1ef196afe4d53e,-9.6618766,-35.7041206,gym
Espaço Pilates,86ea83794ffe0eaaa129dc825fafdd5a21fdaf17,-9.652725499999999,-35.7013802,gym
Selfit Academia,7bc7e23c855ef6ee0787c1eb8fa64363b55f443c,-9.656481099999999,-35.69895080000001,gym
Saúde Plena Fitness Maceió,6413edc67555b1c6c08ee094486728d5ed89c6e8,-9.653407600000001,-35.71453270000001,gym
Avance Academia,8decf63dc603c60f7562611e5af9c2e1fbdc2648,-9.658966500000002,-35.71616109999999,gym
Studio Pilates,54ab4700ad9a4edfab797866944478776937e1e9,-9.6502024,-35.7146912,gym
Aulas de Yoga - Priscila Direste (ON-LINE),897bd47ad9afa798d9124d78880ad5e92595f756,-9.657581000000002,-35.706048,gym
D'Pilates Maceió,4df9fe01224397078199b90c31166ed48e0e0016,-9.6575144,-35.70781179999999,gym
Espaço Conceito - Saúde & Bem Estar,a1719098ba74901a42fd4c1ce8f7307e8ab81790,-9.6583053,-35.70698229999999,gym
Studio® Pilates,52f929511f97f3177f386e9cfa36b322cb723b54,-9.657735299999999,-35.7082448,gym
KARATÊ IPPON - JADGÍLSON TORRES,833d0f614cce47c933b4f4db38345b76806a548c,-9.658723999999998,-35.7059098,gym
Pilate Saúde,eefa06706772144e16adc8988c1012854c7b126f,-9.658644599999997,-35.707283,gym
Sculping Pilates,03a51c88abeae62866f032875694fd7fdce8f561,-9.656677799999999,-35.7039686,gym
MM Pilates,138d03a89e6feac3a5c7b8ea6d4584b389fdb78c,-9.6544603,-35.7040083,gym
Revigore,f45ab68e304f430c3b81c8bf2895c4322b6f1d10,-9.6585188,-35.7025352,gym
Centro De Treinamento PERFORM4LIFE,7797f71418087296bfafa9af1488c5acc2200a9d,-9.660899299999999,-35.7069276,gym
Hot Sports,f3df2abdd91ab95d9eefaa260c1eeb2f5c023fd1,-9.6532558,-35.70309700000001,gym
Studio Flávia Lanverly,86c88d80e3cdb445d9c4636bdca39b144eb90a85,-9.651795600000002,-35.7069118,gym
Aulas de Boxe Particulares Online em Maceió - Miranda Boxe,5848863a5497425022bf3887d5ce0a9f4740ff27,-9.661449099999999,-35.70501089999999,gym
Pilates Saúde,5d4c00f5b23b50d077ae6e9fe18666005cfaeaf8,-9.6608007,-35.7093575,gym
Fisioterap Pilates,dca589f2aa27ca274e8df47b85417c32d515bdaf,-9.6617705,-35.7045873,gym
Studio Pilates Luko,8a3d816a7a83302ba6c6aa958ca20373bf142489,-9.6621741,-35.70585309999999,gym
GP PILATES,a1533f38ff553d002d45512412e7be54c57078b3,-9.6622072,-35.7058863,gym
Vittale Fisio,40c5946f8cfcfd319abcdd150e165a79f345cc67,-9.6577725,-35.7121491,gym
BS Moda Fitness e Praia,d8f4b7d1b19959db8185b8eba3c49785a74430f6,-9.651054999999998,-35.709258,gym
Ação Livre Arena,648f1110019197448083e2be711b5b0d40516a71,-9.6591436,-35.712439,gym
Riki Klein Studio,51f623fac6d93059c819001c7dcde7c373f0ef9f,-9.6602227,-35.7008424,gym
Andressa Barbosa Pilates Studio,72a13f96627801619c4e4d67f93d6f27a038ff29,-9.6630413,-35.70825929999999,gym
VITA Studio de Pilates,346ee0cd3e551b3dbbace358c03392c5b925689d,-9.6624005,-35.7028738,gym
Espaço Vida Saudável Herbalife: Dileusa Garcez,af8a6a893143b74071e3157c9ca36996e2748fee,-9.662591,-35.7028995,gym
Larissa Estética,e241aff7a88b3d5aef7e9316f4fac17209ba4610,-9.653842700000002,-35.6990941,gym
Espaço Pilates JTR,92100c048b3a7b47f736128e3aed0111f67e2b8e,-9.6524406,-35.6992945,gym
Kimura Jatiúca,9168058807a38ca32622ff398b4c6d6999ec4699,-9.6503585,-35.7122693,gym
Personal Pilates,c42059b826efdc05c433fb8c1b1fa45b5b87ae72,-9.6601098,-35.7143149,gym
Academia Fisico 10,74bdf0f984d3a3e7d54c1aa8679396494161746a,-9.6479928,-35.7103219,gym
Studio Pilates Life,cb0ade55e823d92fc934c020f76364c5a20ef30f,-9.657308499999997,-35.7145769,gym
Amanda Soares Hair Studio,a71ec0dce569a5405542250ad6fe79864f52afbf,-9.659637400000001,-35.7100105,hair_care
Barbearia Fios,5c356ead8bc41f6fef545f10b9a90a876c8cd23a,-9.658625899999997,-35.7048943,hair_care
Cavallero Barber Shop,1f869dde9713084d804d4d4c71923887017fc6dd,-9.653674500000001,-35.702832,hair_care
Prótese Capilar em Maceió,cf3a1a7ffc595edaacdeaf418bafb5764dbced43,-9.661518,-35.704548,hair_care
It Man Barbearia e Negócios,ae6b77df347315089bce3b924087d23e65752349,-9.662830699999999,-35.7015889,hair_care
Studio Z,4fac1dad6a05467afed3845d931bee364902a880,-9.6501774,-35.7127466,hair_care
Pedro Araújo Barbeiro,cbeb47a687429a2f0beb5312a959de99853b4497,-9.656563199999999,-35.70604239999999,hair_care
Eline Mendonça,db3c65e2068a8306257e09ee12e1e72eb7989af8,-9.6565719,-35.7060408,hair_care
Alex W,51956633d11c4933638957a115e6312b8d6e8911,-9.655705900000001,-35.7071739,hair_care
Barbearia Visual Novo,c08d8e648fbf4f9e8c25bb4010f8668858e9a10d,-9.654382300000002,-35.7063593,hair_care
Barbearia Sâo jos,18b21c203eedfba65754a1f855e061884d44622e,-9.6549958,-35.7046568,hair_care
Laline Hair Style,169c92d9a0bf573780da81bf1fcd054961f6ee1b,-9.654158500000001,-35.706942,hair_care
Barbearia beer,956a80ee6b76148f27db9bddf3bd4c65cc899db2,-9.659199300000001,-35.7073126,hair_care
Neto Calazans Beauty,b653cd3c6f3dd78dc59f07fb1d942f2b028ca21d,-9.65494,-35.7088192,hair_care
Amsterdã Rocha Barbearia Ponta Verde,6ef17463a9b4d3fd8992a6ae9a9b9eff3620a3eb,-9.659128500000001,-35.7050641,hair_care
Magic Cut Kids Hair,bb0dc0180575984b5bb6e6000943fb4ed652c2f2,-9.6593739,-35.70730979999999,hair_care
Magic Cut Kids Hair,21624b767fd0c8a59ecef66101f0ddb362443220,-9.6593739,-35.70730979999999,hair_care
Depil Femine,90c48eca124b84f92bafa37447e417d5e50e2580,-9.654179000000001,-35.708852,hair_care
MCZ INK BARBER CLUB,e3022cd5b1bce22f7c38175e90119fb851724dcc,-9.6584025,-35.7097551,hair_care
Ronaldo Cabelereiro,2c51a589336d8732587c77c99edb7be3b1e8dec3,-9.6583965,-35.709877,hair_care
Depille-se,99482697e877678ebad63cd82f33982e9f7635af,-9.6553918,-35.71019440000001,hair_care
Maria Cabelos - Salão de Beleza,269a930e826212d5d44583fccd5434acb04d277c,-9.652662,-35.706745,hair_care
New Barber Shop Hair Cuts,1d7ced3738718ccf74343290f67643c64ced81e8,-9.655404099999998,-35.7102566,hair_care
Barbearia_style_oficial,081a271f8d2127daf9759d04d5b55aee5290bafc,-9.654941899999997,-35.7102324,hair_care
Cabús Barbearia,2fc7c413cac4b47afb620557f31a40a88c237268,-9.6565651,-35.7023223,hair_care
Vanessa Cabelos,ad4ce5115778cc398f044d849c5f62edbd0b1460,-9.655,-35.71027779999999,hair_care
Barbearia Scalp Ponta Verde,5531f627c10c3c9af7d427f0531e329e4e7ab3fb,-9.660576799999998,-35.7054675,hair_care
Depil by Nanda,55869f6701542fe1b01a0e4673e2b8b9a3bbf38c,-9.652398999999999,-35.70504299999999,hair_care
Barber Style,71a9f1213bc066448d1e16527460bd2b676f5407,-9.6525453,-35.7045348,hair_care
Spa Beauty,9300b841400b28223d58898964f7ce1ff286fc72,-9.652488699999997,-35.7046195,hair_care
ASSESSORIA DOS CACHOS,10b0ee03d21d9954304b8e786466590ed34d32a2,-9.660853999999999,-35.7049552,hair_care
Bigode Grosso,f6ceddcf26ef7816a4dbaa7c3fb52f38cd2c6d9c,-9.6571244,-35.7113318,hair_care
Creuza Hairdresser,45fe09e7ec34da077ed79a148183345f626fd63a,-9.6533744,-35.7026874,hair_care
DEPIL R DEPILAÇÃO,b147898aad5361affe477814c276108686ba7253,-9.6531405,-35.7100789,hair_care
ALC BARBER JATIÚCA,882ec06581462ff2c754213fd2d68ce63cc6cd36,-9.6550494,-35.71125250000001,hair_care
Helenita Hair Studio,5d1024372d1ab584b0a4b0ea3e5e5702a3fae627,-9.652862399999998,-35.7029714,hair_care
Barbearia raiz,302d930c1854df25332cdaae428fd7f575923d8f,-9.6581387,-35.7113127,hair_care
Barbearia Don Bigodon,24592d792765969062221c096978df2f12af6d52,-9.651858899999997,-35.70842330000001,hair_care
Adry Academia da Beleza,7872769ca77915353e1eaa34806b3800001cbb05,-9.6534841,-35.7108895,hair_care
Thiago Barbeiro,1acd43d40860646661c373a035c4bc595d4ac01c,-9.661218000000002,-35.70356799999999,hair_care
UNIQUE - Salão de Beleza e Barbearia,5c613835fad34bdf7b4af581e7ea324a8d8c3aaa,-9.661218000000002,-35.70356799999999,hair_care
Jack! Barbearia,231136ddd6cdf0055ae6dae078694fabc42f1a76,-9.6612242,-35.7034261,hair_care
Barbearia JB,e9d14b39dcf37e5adf12faa2dc72ecb62724a40f,-9.651484599999998,-35.7087509,hair_care
Empório Barber,a66470e35290aa4bd860a91e16c21d332a2eeb2f,-9.651984599999999,-35.7096545,hair_care
Espaço Empodere Salão de Beleza e Barbearia,6e9a5b5bb01c806589e90843dd3a65d55b6654c0,-9.661402800000001,-35.7093686,hair_care
O Borrachão,2ef98df91d82eb717484b98ccb2a871b7c0de75b,-9.653481900000001,-35.711258,hardware_store
Parafuzeta,d6ad0d70bf9fdf70ba40a56ab5402f8e9f10a281,-9.653227099999999,-35.705985,hardware_store
Loja das Mangueiras,65a4babcc82fa26785986ca60986683a8b0fd115,-9.65344,-35.7079748,hardware_store
Ferragem Santamaro SA,0ee78447b38b266c6be0d3cfa7dd1bd3df85e905,-9.6545762,-35.7043173,hardware_store
Ferragens Sto Amaro Ltda,cc2c3edc97d3754e1851ac42f7819d92a167a63f,-9.6548254,-35.71380979999999,hardware_store
Ernani Ancelmo,ebc353e1790c89c35b0b8624df9c3934ee1c4b2f,-9.658619900000001,-35.7164473,hardware_store
Fashion Point - Magazine,44420a98ac8b00fb824692fde5aafca7a5790a5d,-9.653233199999999,-35.7072062,home_goods_store
Lençol & Cia,7a394b0373fb5fb18d881f6069b575dc2c175d08,-9.650978400000001,-35.70828789999999,home_goods_store
Ideia Mágica,a6bee8e83ffe5dcb5eba3a5a1065244609d60f87,-9.6559138,-35.7062271,home_goods_store
House of Paints,7e0c333a8197fc09dd19858b1ceebe25a60b2e9e,-9.656855,-35.7063181,home_goods_store
Memo Me,e81abf687c496af3bd9a236de78602d4fe01bfb9,-9.652524300000001,-35.70489300000001,home_goods_store
Art Decor,1bcfbd2550a150b52c57d933907c4205b88e3957,-9.6609384,-35.704221,home_goods_store
B. Festas Personalizados,40e4db5d0c0d58d743439edeac2e48ba8a74676a,-9.6534644,-35.71079869999999,home_goods_store
HB PRIME CLASS | Loja Revestimento Pisos Porcelanato Líquido Resina Epoxi Epox Curso Piso 3D,4ac028bdf7cef6dcdffab6829ce89fce6680cb75,-9.653187999999998,-35.71064589999999,home_goods_store
Lúmina,016d809723434549cb6cb8f939e70fcc4b03c181,-9.6514078,-35.7031933,home_goods_store
Claudio Curtains & Blinds,46a641f739106fa77a5ead986a10ea0b00a7365f,-9.651064,-35.709575,home_goods_store
POP Lar Design,78c3bc174e613ebeed1f5bb5d1907d46716f05a6,-9.651003000000001,-35.700836,home_goods_store
Primeflex Persianas e Cortinas,a61590b986481ef90e62281192c76e961081f767,-9.6625011,-35.7007019,home_goods_store
Criativa Class,bf690b27ab165af50e131b372f7f1dfdce858725,-9.657083,-35.715052,home_goods_store
ServFrio Refrigeração - Tudo para Refrigeração!,c2e993e89b9020f6b78b7d614d4016984ad10dcc,-9.657116999999998,-35.715298,home_goods_store
Colmed,72293cd14d4d7d3dad615e4c7942bd4266e0e738,-9.6537704,-35.7092654,home_goods_store
Magazine São Paulo,0e07ae9a031502a93c9425e2a3a596f618601961,-9.648546099999997,-35.7133988,home_goods_store
Casas Jardim Tintas - Jatiuca,4dcb4d521e9129f40f4579e7c3f0f03263faa7c0,-9.6534836,-35.7114974,home_goods_store
Quattros Casa & Decor,d3941277d6b2ab2f0b166b3a8d2c439b9e7f1ca9,-9.6478334,-35.7128165,home_goods_store
Arte Flor de Lis,4a65d51d7125d4348505908216f9a685c2e911d6,-9.6579227,-35.7053352,home_goods_store
Ativa / Dedetização e Sanitização em Maceió.,c3ba3107476d97bf052be26dea033a8b1b3e4732,-9.655809,-35.703972,home_goods_store
Luz Design,b923a9fa260e18d38f19303dd169826327425918,-9.653476299999998,-35.7059449,home_goods_store
Efeito de Festa,316df35bec6af4d012d024601aa3edb7e6e1d85c,-9.6542854,-35.70881730000001,home_goods_store
Oh! Brilho,88b9d727305a14cfe1e86c7b1a728f722af7bf1d,-9.6576138,-35.7029023,home_goods_store
Felicia Tudo E Festa,c09bd259d7337ae788b0721c22b4b247f8b93db2,-9.6527333,-35.7066417,home_goods_store
Oncoclínica,0be7d6ec874834abce059fc6f753b475d8aa8444,-9.662822600000002,-35.7044256,hospital
BCU Brasil,c456a2d14a79e94c6f9af471322e9704244f7eb4,-9.6558339,-35.7065084,hospital
Aappe,153f0ea46a2395c0f63ac352bb1dd0bf691ad370,-9.654035799999997,-35.7082977,hospital
Proclínico,875cf34faa0904f5be53161e92f8d36268c4654f,-9.6589875,-35.7039036,hospital
Hospital Vida,2d282036663dec8a3a07939998d54c9394c75f70,-9.654132800000001,-35.70385400000001,hospital
MixClínica,ef763bf2400226a5d25aedca96a653cb0efb98fb,-9.662015400000001,-35.7088775,hospital
Oncoclínica Pajuçara,bbe3461e4b28752175302ec068bd72995783d669,-9.6627502,-35.7044633,hospital
Logos Saúde Integrada,a7846e99507721ff12d29807e494c87ba408e05e,-9.6630413,-35.70825929999999,hospital
Clinica Sanitas,8f462eb72bd623024f27c5be31cc13c99e28d9fa,-9.655904800000002,-35.7079067,hospital
UBS – Osvaldo Brandão Vilela,a1dda965708bedceafa3d90f0a0fe92c443c6655,-9.662342699999998,-35.7155735,hospital
Pediatria 24 horas,1fff5238fc4735a4c56be722dc7c64351b3421eb,-9.6534667,-35.7038351,hospital
"virei mãe, e agora!?",279ee0ade713a24a59d5f5c2c9919887f08b5a6c,-9.6588357,-35.704219,hospital
Entrada Eletiva do Hospital Vida,e5299bb464675b9e29147058a6ec28b030d00569,-9.6546519,-35.7034457,hospital
Centro Médico Fisioteravida,76537781525b5a6f45a7e4e0d7a2e8fc0b278d31,-9.6532108,-35.7083929,hospital
Centro Médico Santacoop,5f9d5e21900ca05056fd08c3b178ef538c271fab,-9.6606089,-35.70604,hospital
Trabalho - FAMED Saúde,da7eb7c12db72b42cec90fc7dd7738a243a6e704,-9.6548587,-35.7024705,hospital
Centro de Estimulação Neurossensorial,b1c139a3d9433c69913dc2803e6c56c5cf4fb564,-9.6516663,-35.7074316,hospital
Oralmax Odontologia Integrada,c74646e97d6b822c28e9c479a6775a25587450c7,-9.661465999999999,-35.70514,hospital
São Lucas Clinic,3d8bf9c3fdcabb656b95e1965609e58a5dc754cb,-9.662107800000001,-35.70156350000001,hospital
Cia do Bicho Veterinaria,5a9d6fb2b7cdf583c8d304b1c5188f5a82dabd2d,-9.662050599999999,-35.7062037,hospital
Clínica IDM,5eee93785bda861d9611adc7c97bcdfe3815d5c8,-9.6526592,-35.7012603,hospital
Centro Médico Rodrigo Mota,7e1e7e200635809e824199000a9b67fe55081512,-9.6630413,-35.70825929999999,hospital
Evolution Medical Center,4d18319d3df921939793e0af7808b813c788b318,-9.663019199999999,-35.70834290000001,hospital
Clínica Dermatológica Dra Patricia Rennée,966ea2a44c486498ff6be063aab34d35736f2830,-9.652279799999999,-35.7010946,hospital
Hospital De Arapiraca,c95abc5c3879560aceb22c03509e61f72cf218e8,-9.6498487,-35.7089492,hospital
Centro De Saude Do Prado Maceio,b37472cf43c49bbcdb23d3b1fd44d8b987c1e143,-9.6498487,-35.7089492,hospital
Maternidade Sampaio,5fa2b1fd488765fd986b67f9ebd8ef7428be4a2a,-9.6498487,-35.7089492,hospital
Hospital De Olhos Alagoas - HOA,5bb7409153936add9ef929171a6737dc60ff33b0,-9.6595611,-35.7138663,hospital
H Olhos Alagoas,0336e920a0b89d5c2a169380528637574940cbce,-9.6595958,-35.7139502,hospital
AAPPE - Auditivo,0254f6a157777480d61c8701eec5c1767ff08d72,-9.6511591,-35.7003145,hospital
Ambulatório de Especialidades Médicas - UNCISAL,8dcdea48d566ee5365b9d2ea04ce9241db00d1e9,-9.6603409,-35.713896,hospital
Orto Center,9ef4d4cf23e2268a0461fdc3ecc437ab61fd0d6a,-9.6626315,-35.6998966,hospital
Superintendência De Saúde (DS)-CBMAL,e7fd2fcb6d24f5863b52f1906c9a26b01ee6b282,-9.648081200000002,-35.7097337,hospital
Centro de Referência Estadual em Saúde do Trabalhador,378a8457ed9b1d6b3d5809ba4230e06c026b9c84,-9.656890299999997,-35.716206,hospital
Consultório odontológico Dra. Juliana Ataíde,00cd973d7c730e9c87cb79af946f547c6db87da1,-9.6652291,-35.71184179999999,hospital
Clean Express Lavanderia,2b08c463a812bedf8d1ee4babf1b23c8cbe725dc,-9.660778200000001,-35.7043416,laundry
Ever Lavanderia,cec0d3dabcfb2847325afbfb745824a0ba17cde8,-9.662272399999999,-35.7072093,laundry
Quality,74ea9a42acbd1d1e1aca9ba18152a65f885dc6e4,-9.662361999999998,-35.70764580000001,laundry
Lavanderia do Futuro,72fb68f2c0179e1c96740bb71ccf59df05a75bae,-9.6522794,-35.7011293,laundry
"Restaura Jeans Maceió - Tingimento, Lavanderia, Costura e Customização, Couro",f694c85956fd94b4d063728d7ee050a5ed325394,-9.651388099999998,-35.7129833,laundry
Lavanderia 5àSec - Ponta Verde,67ab9a2e2941a61113c7ff416754c5558ca195fe,-9.662996999999999,-35.69861780000001,laundry
lavanderia Laundromat,3dd9d55296712fd32e6c6f65fac0892ac2b2a9d2,-9.653511400000001,-35.7063825,laundry
EstarLimp,a49d16bdd2c0423450056c10798ff65d90702dfc,-9.657877,-35.7066084,laundry
Lavanderia Arco Íris,48e5d635e59f62154038e5431a6d0fa61dc213cb,-9.653831300000002,-35.7063375,laundry
Laudrymat,a817e1b6ec8d4c76b43052f05f5a0e333f15f4ac,-9.653469099999999,-35.7063408,laundry
Lavanderia Lave Rápido,13eb02942556a865648b6070afebe9fc664b4f72,-9.653228199999997,-35.7062313,laundry
LaveCenter,98d30446e1c0246f77f9625f9fc63db6a9c2e814,-9.652752900000001,-35.7068343,laundry
Azullave lavanderia,a32020775defbcad81aa1c85e9d79e62efbfde68,-9.6527266,-35.70679700000001,laundry
White Lavanderia,543d1c7d18f67f23775156ce3c419e4eace79831,-9.6553778,-35.7102451,laundry
Lavanderia Lava & Leva - Franquia Ponta Verde,1ba3b43e187e7c93591c43d227f70459159794ff,-9.6571187,-35.71069910000001,laundry
Lig Lav,a7737a38e6bca5edb76603877ce5bf2f427745c9,-9.653229099999999,-35.7035879,laundry
CleanApp Lavanderia,78aafc4cb55128553c412fcb0f35e5d2f1bbc2d5,-9.653904800000001,-35.7028664,laundry
Água e Sabão Lavanderia,f1d8095b14e9418df76984365d05c24450a3b9b4,-9.6520756,-35.7050255,laundry
Sol&Sol Lavanderia,62a415f5f288f0be462a5844e69e943de18708d1,-9.6523871,-35.7087028,laundry
Sos Lavanderia Facilitando Sua Vida,3e889eb5598fdbd42dbaed71d0d3c28b7ee1ef65,-9.6514393,-35.7066242,laundry
Lav Ki Lavanderia - A Sua Lavanderia,9adef63f087de8151f928d4e5047a569d4c132ba,-9.6618941,-35.70733430000001,laundry
Lavki,cb202518e3ce09b2976c8de4ed15a3161f25a0d6,-9.661901400000001,-35.707345,laundry
Lavanderia 60 Minutos,7f92dfebf69127cf8aa395cb8b94521e7a860e62,-9.6614797,-35.7039883,laundry
Lavanderia Superclean,9496ce4064935a53470e24b78eeeebe87a1dae04,-9.6565471,-35.700672,laundry
Lavanderia Newclean,3c852619c3e88f7c1e69a40ba3743fb26f69ac74,-9.657743400000001,-35.7123906,laundry
Lavanderia Lave Certo,fc7af0a1c78205d92c229f00d042d8c1a66f0ad0,-9.6501621,-35.7086929,laundry
Lavanderia Azullave Delivery,edb338c8ee71ab5955036f50c58be5b707e498ad,-9.651068499999997,-35.7136285,laundry
WashUP Lavanderia,c68835b5c12f767270a5df49f2bab20d301c88b2,-9.662023999999999,-35.69857399999999,laundry
Avelino Lava Sofá,65906e24f9812dd21e14272f84f132d9d12fa15f,-9.6569874,-35.7162939,laundry
Lava Spuma,5bf357a17f38b91d0b79abab5078e23b76e91f7e,-9.6643904,-35.71234379999999,laundry
Jambo Bebidas,a5bda92b183f277c3bf1e35a6975bf8ac6c4aa6a,-9.656587199999999,-35.70718339999999,liquor_store
Arte Clese,ae561eeba4d8663b37585300ef97c7d1e8a26749,-9.663595599999997,-35.7082087,liquor_store
Gêmeos Bebidas,45fcd8231d70d09d52f394f3d0da03b356576f95,-9.657272800000001,-35.7152864,liquor_store
Gelo Frio - Depósito de Bebidas,77ef52526fc8470f784c4b795a59a5193529acc4,-9.6513324,-35.7137601,liquor_store
Drinks deposit Menezão Beach,18d0b7a0987cb2eab3899375d9bc0b16dbd5a458,-9.651062999999999,-35.71434199999999,liquor_store
EMPÓRIO FERNANDES,0570c27922db6bbedee567c4d3f1f072abac4f83,-9.653301200000001,-35.70892610000001,liquor_store
Boutique Wines Maceió - M V Assessoria Ltda.,5a9fe1af44963bcc0f9a6a033b021375f57ece92,-9.662054,-35.70529799999999,liquor_store
Grand Cru Maceió,8f8ffe00aa7fd494119322c9fae089242986d469,-9.6621203,-35.70380180000001,liquor_store
Bm deposito,7375049c90d83021a613f3e903838d5cdcaa1a7c,-9.6591706,-35.7139205,liquor_store
Mister Frios,636470d93404bf8e0ea2a9b27f7c28a8e5a61449,-9.653446199999998,-35.7137559,liquor_store
Alysson Bebidas e Cereais (Pajuçara),f0b29d51c22a5b70dc1f684130242fc5e710b0e9,-9.6635861,-35.7116121,liquor_store
Depósito do Formigão,e7bf59a6dfdb6037e849df58e6207f32ae7cadb4,-9.664145599999998,-35.7138319,liquor_store
Boss Traditional Pizza,103e6be71dbe845ad78c5645265aabd66ea09191,-9.649447499999997,-35.7030209,meal_delivery
Pizzaria Don Basilico Maceió,3b1b4bc6a9b90178adb168a81972338758801e60,-9.659232600000001,-35.7103373,meal_delivery
Oba! Pizza 'n Burger,b123df39004e43b9848f9cbe61190746324a4193,-9.6514296,-35.7064083,meal_delivery
Galeteria Caipira,eafb098dffb9dfd031f1cefb2328a584e70919b7,-9.6502801,-35.70695839999999,meal_delivery
Pizza Fone,9be6e211486f61a7aeb150624f5b936e12795d96,-9.6499799,-35.7052351,meal_delivery
Restaurante Casa de Mainha | Self Service,633078cccedaca8e1ab212c3abccc624c76a0274,-9.6634979,-35.70866009999999,meal_delivery
Calabria Massas e Pizzaria,a85d4da35a20b8f38ba1c07fc88dec5ad231fa4a,-9.658502,-35.71264499999999,meal_delivery
Ina Sushi Bar,76bb6d95870616acd91e8aeb5b8dd994ae21bd57,-9.6532221,-35.7060623,meal_delivery
Forneto,92dd6dec624de2e69de4866cba36794aa21c2964,-9.650997499999999,-35.7034256,meal_delivery
